ACCESSIONNUMBER	IS_PRIMARYISSUER_FLAG	ISSUER_SEQ_KEY	CIK	ENTITYNAME	STREET1	STREET2	CITY	STATEORCOUNTRY	STATEORCOUNTRYDESCRIPTION	ZIPCODE	ISSUERPHONENUMBER	JURISDICTIONOFINC	ISSUER_PREVIOUSNAME_1	ISSUER_PREVIOUSNAME_2	ISSUER_PREVIOUSNAME_3	EDGAR_PREVIOUSNAME_1	EDGAR_PREVIOUSNAME_2	EDGAR_PREVIOUSNAME_3	ENTITYTYPE	ENTITYTYPEOTHERDESC	YEAROFINC_TIMESPAN_CHOICE	YEAROFINC_VALUE_ENTERED
0002036522-24-000001	YES	101	0002036522	EquityZen Growth Technology Fund LLC - Series 1973	30 BROAD STREET	SUITE 1200	NEW YORK	NY	NEW YORK	10004	8774906121	DELAWARE							Limited Liability Company		withinFiveYears	2023
0002007694-24-000001	YES	101	0002007694	Illini Angels LLC - Series 7950	300 E 2ND STREET	SUITE 1510	RENO	NV	NEVADA	89501	6507874918	DELAWARE							Limited Liability Company		withinFiveYears	2024
0002039321-24-000002	YES	101	0002039321	Arch Street Project LLC	805 W IDAHO ST.	SUITE 202	BOISE	ID	IDAHO	83702	2085731877	IDAHO							Limited Liability Company		withinFiveYears	2024
0002037954-24-000001	YES	101	0002037954	ALPine Forests Pty Ltd	C/O MINTERELLISON,GOVERNOR MACQUARIE TWR	LEVEL 40, 1 FARRER PLACE	SYDNEY	C3	AUSTRALIA	NSW 2000	603-298-7001	AUSTRALIA							Other	Australian proprietary limited company	withinFiveYears	2024
0002033236-24-000001	YES	101	0002033236	Aliya Growth Fund LLC - Series X	1450 BRICKELL AVENUE	SUITE 2600	MIAMI	FL	FLORIDA	33131	305-831-4999	DELAWARE							Limited Liability Company		withinFiveYears	2022
0002039244-24-000002	YES	101	0002039244	Eco World Water Corp	7900 PETERS ROAD	SUITE B-200-A	FORT LAUDERDALE	FL	FLORIDA	33324	954-599-3672	FLORIDA							Corporation		overFiveYears	
0002033238-24-000001	YES	101	0002033238	Aliya Growth Fund LLC - Series V	1450 BRICKELL AVENUE	SUITE 2600	MIAMI	FL	FLORIDA	33131	305-831-4999	DELAWARE							Limited Liability Company		withinFiveYears	2023
0002027445-24-000002	YES	101	0002027445	Blueline Properties 12 LLC	13089 Jersey Street		Thornton	CO	COLORADO	80602	7206411189	COLORADO							Limited Liability Company		withinFiveYears	2023
0002033241-24-000001	YES	101	0002033241	Aliya Growth Fund LLC - Series RR	1450 BRICKELL AVENUE	SUITE 2600	MIAMI	FL	FLORIDA	33131	305-831-4999	DELAWARE							Limited Liability Company		withinFiveYears	2024
0001471618-24-000001	YES	101	0001471618	Synedgen, Inc.	1420 N. CLAREMONT BOULEVARD	SUITE 105D	CLAREMONT	CA	CALIFORNIA	91711	909-447-6858	DELAWARE							Corporation		overFiveYears	
0002033243-24-000001	YES	101	0002033243	Aliya Growth Fund LLC - Series PP	1450 BRICKELL AVENUE	SUITE 2600	MIAMI	FL	FLORIDA	33131	305-831-4999	DELAWARE							Limited Liability Company		withinFiveYears	2024
0002033192-24-000001	YES	101	0002033192	Aliya Growth Fund LLC - Series OO	1450 BRICKELL AVENUE	SUITE 2600	MIAMI	FL	FLORIDA	33131	305-831-4999	DELAWARE							Limited Liability Company		withinFiveYears	2024
0002039585-24-000001	YES	101	0002039585	Kafkaesque Musical Ltd Liability Co	35 MAPLE STREET		PINE PLAINS	NY	NEW YORK	12567	917-653-5262	NEW YORK							Limited Liability Company		withinFiveYears	2024
0002038422-24-000001	YES	101	0002038422	Deep Rx Inc.	1609 BRIARWOOD DRIVE		PITTSBURGH	PA	PENNSYLVANIA	15237	412-390-9266	DELAWARE							Corporation		withinFiveYears	2019
0002033197-24-000001	YES	101	0002033197	Aliya Growth Fund LLC - Series MM	1450 BRICKELL AVENUE	SUITE 2600	MIAMI	FL	FLORIDA	33131	305-831-4999	DELAWARE							Limited Liability Company		withinFiveYears	2024
0001990460-24-000002	YES	101	0001990460	MindClick Group, Inc.	2900 NW Clearwater Dr., Suite 200-94		BEND	OR	OREGON	97803	(949) 500-4930	DELAWARE							Corporation		overFiveYears	
0001437749-24-030319	YES	101	0001851438	Savile Row Diversifier Strategies Fund, LLC	11711 North Meridian Street	Suite 600	Carmel	IN	INDIANA	46032	317-805-5084	INDIANA							Limited Liability Company		withinFiveYears	2021
0001062993-24-017099	YES	101	0001687914	Maritime Resources Corp.	3200-650 WEST GEORGIA ST.		VANCOUVER	A1	BRITISH COLUMBIA, CANADA	V6B 4P7	604 687-0411	BRITISH COLUMBIA, CANADA	BMB CAPITAL CORP						Corporation		overFiveYears	
0001915727-24-000001	YES	101	0001915727	Altimeter Growth Co-Invest V, L.P.	ONE INTERNATIONAL PLACE, SUITE 4610		BOSTON	MA	MASSACHUSETTS	02110	617-310-6142	DELAWARE							Limited Partnership		withinFiveYears	2021
0001062993-24-017098	YES	101	0001687914	Maritime Resources Corp.	3200-650 WEST GEORGIA ST.		VANCOUVER	A1	BRITISH COLUMBIA, CANADA	V6B 4P7	(604) 687-0411	BRITISH COLUMBIA, CANADA	BMB CAPITAL CORP						Corporation		overFiveYears	
0001661173-24-000001	YES	101	0001661173	OurCrowd (Investment in Varigate - II) LP	28 DERECH HEBRON		JERUSALEM	L3	ISRAEL	9108001	972-2-636-9300	VIRGIN ISLANDS, BRITISH							Limited Partnership		overFiveYears	
0001437749-24-030318	YES	101	0001901199	Berkshire Long/Short Strategies Fund, LLC	11711 North Meridian Street	Suite 600	Carmel	IN	INDIANA	46032	317-805-5084	INDIANA							Limited Liability Company		withinFiveYears	2021
0002033199-24-000001	YES	101	0002033199	Aliya Growth Fund LLC - Series LL	1450 BRICKELL AVENUE	SUITE 2600	MIAMI	FL	FLORIDA	33131	305-831-4999	DELAWARE							Limited Liability Company		withinFiveYears	2024
0000950142-24-002478	YES	101	0001994112	Palladium Equity Partners VI, L.P.	1270 AVENUE OF THE AMERICAS	31ST FLOOR	NEW YORK	NY	NEW YORK	10020	212-218-5150	DELAWARE							Limited Partnership		withinFiveYears	2023
0002035748-24-000002	YES	101	0002035748	JLLX Woodside Trumbull Apartments, DST	333 WEST WACKER DRIVE	SUITE 2300	CHICAGO	IL	ILLINOIS	60606	(312) 897-4000	DELAWARE							Other	Statutory Trust	withinFiveYears	2024
0001997543-24-000001	YES	101	0001997543	MetOx International, Inc.	11331 TANNER ROAD		HOUSTON	TX	TEXAS	77041	832-245-9488	DELAWARE							Corporation		withinFiveYears	2023
0002039444-24-000001	YES	101	0002039444	BlueArc Global Private Credit Fund III (QP), a series of BlueArc Credit Alternatives Fund, LLC	ONE BUCKHEAD PLAZA, 3060 PEACHTREE RD.	SUITE 1120	ATLANTA	GA	GEORGIA	30305	404.419.6130	DELAWARE							Limited Liability Company		withinFiveYears	2024
0001609775-24-000001	YES	101	0001609775	OurCrowd (Investment in Consumer Physics IV) L.P.	28 DERECH HEBRON		JERUSALEM	L3	ISRAEL	9108001	972-2-636-9300	VIRGIN ISLANDS, BRITISH							Limited Partnership		overFiveYears	
0002033195-24-000001	YES	101	0002033195	Aliya Growth Fund LLC - Series KK	1450 BRICKELL AVENUE	SUITE 2600	MIAMI	FL	FLORIDA	33131	305-831-4999	DELAWARE							Limited Liability Company		withinFiveYears	2024
0002033554-24-000001	YES	101	0002033554	Groma III DST	31 NEW CHARDON STREET		BOSTON	MA	MASSACHUSETTS	02114	6177783188	DELAWARE							Business Trust		withinFiveYears	2024
0001062993-24-017097	YES	101	0002011589	Mogotes Metals Inc.	217 QUEEN ST. WEST, SUITE 401		TORONTO	A6	ONTARIO, CANADA	M5V 0R2	(647) 846-3313	CANADA (FEDERAL LEVEL)							Corporation		withinFiveYears	2022
0002032771-24-000001	YES	101	0002032771	Aliya Growth Fund LLC - Series JJ	1450 BRICKELL AVENUE	SUITE 2600	MIAMI	FL	FLORIDA	33131	305-831-4999	DELAWARE							Limited Liability Company		withinFiveYears	2023
0001062993-24-017096	YES	101	0002011589	Mogotes Metals Inc.	217 QUEEN ST. WEST, SUITE 401		TORONTO	A6	ONTARIO, CANADA	M5V 0R2	(647) 846-3313	CANADA (FEDERAL LEVEL)							Corporation		withinFiveYears	2022
0001887775-24-000001	YES	101	0001887775	Prime Meridian NPL LLC	200 S. VIRGINIA STREET	8TH FLOOR	RENO	NV	NEVADA	89501	(925) 587-5075	DELAWARE							Limited Liability Company		withinFiveYears	2021
0002039450-24-000001	YES	101	0002039450	BlueArc Global Private Credit Fund III (QP) (TE), Ltd.	ONE BUCKHEAD PLAZA, 3060 PEACHTREE RD.	SUITE 1120	ATLANTA	GA	GEORGIA	30305	404.419.6130	VIRGIN ISLANDS, BRITISH							Corporation		withinFiveYears	2024
0002035015-24-000001	YES	101	0002035015	Historic Investment Fund 2024 LLC	2101 SUPERIOR AVENUE		CLEVELAND	OH	OHIO	44114-4162	216-241-6689	DELAWARE							Limited Liability Company		withinFiveYears	2024
0002035742-24-000002	YES	101	0002035742	JLLX Chandler Distribution Center, DST	333 WEST WACKER DRIVE	SUITE 2300	CHICAGO	IL	ILLINOIS	60606	(312) 897-4000	DELAWARE							Other	Statutory Trust	withinFiveYears	2024
0001829271-24-000001	YES	101	0001829271	Stirlingshire Investments, Inc.	15 W 38th St.	#704	NEW YORK	NY	NEW YORK	10018	877-600-7026	DELAWARE							Corporation		withinFiveYears	2020
0001914066-24-000001	YES	101	0001914066	YS CRPT TPQF III LLC	300 PARK AVENUE	15TH FLOOR	NEW YORK	NY	NEW YORK	10022	8449435378	DELAWARE							Limited Liability Company		withinFiveYears	2022
0002032974-24-000001	YES	101	0002032974	ColdVentures LLC	101 WEST ELM STREET, SUITE 400		CONSHOHOCKEN	PA	PENNSYLVANIA	19428	310-810-1357	DELAWARE							Limited Liability Company		withinFiveYears	2023
0002033196-24-000001	YES	101	0002033196	Aliya Growth Fund LLC - Series II	1450 BRICKELL AVENUE	SUITE 2600	MIAMI	FL	FLORIDA	33131	305-831-4999	DELAWARE							Limited Liability Company		withinFiveYears	2024
0002032770-24-000001	YES	101	0002032770	Aliya Growth Fund LLC - Series GG	1450 BRICKELL AVENUE	SUITE 2600	MIAMI	FL	FLORIDA	33131	305-831-4999	DELAWARE							Limited Liability Company		withinFiveYears	2023
0001923424-24-000001	YES	101	0001923424	RELIF Special LP, SCSp	6, RUE DICKS		LUXEMBOURG	N4	LUXEMBOURG	L - 1417	352 20 600 100	LUXEMBOURG							Limited Partnership		withinFiveYears	2022
0002032775-24-000001	YES	101	0002032775	Aliya Growth Fund LLC - Series FF	1450 BRICKELL AVENUE	SUITE 2600	MIAMI	FL	FLORIDA	33131	305-831-4999	DELAWARE							Limited Liability Company		withinFiveYears	2023
0002032757-24-000001	YES	101	0002032757	Aliya Growth Fund LLC - Series EE	1450 BRICKELL AVENUE	SUITE 2600	MIAMI	FL	FLORIDA	33131	305-831-4999	DELAWARE							Limited Liability Company		withinFiveYears	2023
0001922935-24-000001	YES	101	0001922935	Realterm Europe Logistics Income Feeder Fund, SCSp	6, RUE DICKS		LUXEMBOURG	N4	LUXEMBOURG	L - 1417	352 20 600 100	LUXEMBOURG							Limited Partnership		withinFiveYears	2022
0001922940-24-000001	YES	101	0001922940	Realterm Europe Logistics Income Fund, SCSp	6, RUE DICKS		LUXEMBOURG	N4	LUXEMBOURG	L - 1417	352 20 600 100	LUXEMBOURG							Limited Partnership		withinFiveYears	2022
0002032744-24-000001	YES	101	0002032744	Aliya Growth Fund LLC - Series DD	1450 BRICKELL AVENUE	SUITE 2600	MIAMI	FL	FLORIDA	33131	305-831-4999	DELAWARE							Limited Liability Company		withinFiveYears	2023
0001566114-24-000083	YES	101	0001685646	Mount Vernon Liquid Assets Portfolio, LLC	800 NICOLLET MALL		MINNEAPOLIS	MN	MINNESOTA	55402	612-303-3987	DELAWARE							Limited Liability Company		overFiveYears	
0002034205-24-000001	YES	101	0002034205	Aliya Growth Fund LLC - Series CC	1450 BRICKELL AVENUE	SUITE 2600	MIAMI	FL	FLORIDA	33131	305-831-4999	DELAWARE							Limited Liability Company		withinFiveYears	2023
0001213900-24-083745	YES	101	0002038428	EA Denton Crossing LP	C/O EA DENTON CROSSING GP LLC,	ONE PENN PLAZA, SUITE 4726	NEW YORK	NY	NEW YORK	10119	(212) 547-6696	DELAWARE							Limited Partnership		withinFiveYears	2024
0002034095-24-000001	YES	101	0002034095	Aliya Growth Fund LLC - Series BB	1450 BRICKELL AVENUE	SUITE 2600	MIAMI	FL	FLORIDA	33131	305-831-4999	DELAWARE							Limited Liability Company		withinFiveYears	2023
0002032840-24-000001	YES	101	0002032840	Aliya Growth Fund LLC - Series AA	1450 BRICKELL AVENUE	SUITE 2600	MIAMI	FL	FLORIDA	33131	305-831-4999	DELAWARE							Limited Liability Company		withinFiveYears	2023
0002033235-24-000001	YES	101	0002033235	Aliya Growth Fund LLC - Series Z	1450 BRICKELL AVENUE	SUITE 2600	MIAMI	FL	FLORIDA	33131	305-831-4999	DELAWARE							Limited Liability Company		withinFiveYears	2023
0002038294-24-000001	YES	101	0002038294	OpenEden Group Ltd	VISTRA CORPORATE SERVICES CENTRE	WICKHAMS CAY II, ROAD TOWN	TORTOLA	D8	VIRGIN ISLANDS, BRITISH	VG1110	6597853365	VIRGIN ISLANDS, BRITISH							Corporation		withinFiveYears	2024
0002033237-24-000001	YES	101	0002033237	Aliya Growth Fund LLC - Series W	1450 BRICKELL AVENUE	SUITE 2600	MIAMI	FL	FLORIDA	33131	305-831-4999	DELAWARE							Limited Liability Company		withinFiveYears	2022
0002039531-24-000001	YES	101	0002039531	Statt, Inc.	8720 GEORGIA AVENUE, SUITE 302		SILVER SPRING	MD	MARYLAND	20910	2029060823	DELAWARE	Overton Data Inc.						Corporation		withinFiveYears	2020
0001268330-24-000003	YES	101	0001268330	ENVENTIVE ENGINEERING INC	861 GEORGE HILL ROAD		SOUTH LANCASTER	MA	MASSACHUSETTS	01561	9783657458	DELAWARE							Corporation		overFiveYears	
0002033239-24-000001	YES	101	0002033239	Aliya Growth Fund LLC - Series U	1450 BRICKELL AVENUE	SUITE 2600	MIAMI	FL	FLORIDA	33131	305-831-4999	DELAWARE							Limited Liability Company		withinFiveYears	2022
0001953477-24-000002	YES	101	0001953477	Aliya Growth Fund LLC - Series T	1450 BRICKELL AVENUE	SUITE 2600	MIAMI	FL	FLORIDA	33131	305-831-4999	DELAWARE							Limited Liability Company		withinFiveYears	2022
0002033233-24-000001	YES	101	0002033233	Aliya Growth Fund LLC - Series S	1450 BRICKELL AVENUE	SUITE 2600	MIAMI	FL	FLORIDA	33131	305-831-4999	DELAWARE							Limited Liability Company		withinFiveYears	2022
0002033242-24-000001	YES	101	0002033242	Aliya Growth Fund LLC - Series Q	1450 BRICKELL AVENUE	SUITE 2600	MIAMI	FL	FLORIDA	33131	305-831-4999	DELAWARE							Limited Liability Company		withinFiveYears	2022
0001062993-24-017095	YES	101	0001645905	KTNR, Inc.	1560 East Southlake Blvd	Suite 100	Southlake	TX	TEXAS	76092	817- 900-6755	NEVADA							Corporation		overFiveYears	
0002033234-24-000001	YES	101	0002033234	Aliya Growth Fund LLC - Series P	1450 BRICKELL AVENUE	SUITE 2600	MIAMI	FL	FLORIDA	33131	305-831-4999	DELAWARE							Limited Liability Company		withinFiveYears	2022
0002033193-24-000001	YES	101	0002033193	Aliya Growth Fund LLC - Series N	1450 BRICKELL AVENUE	SUITE 2600	MIAMI	FL	FLORIDA	33131	305-831-4999	DELAWARE							Limited Liability Company		withinFiveYears	2022
0002039097-24-000001	YES	101	0002039097	Sapphire Emerging Venture Managers VII, LP	C/O SAPPHIRE VENTURES, LLC	801 WEST 5TH STREET, SUITE 100	AUSTIN	TX	TEXAS	78703	(650) 382-1110	DELAWARE							Limited Partnership		withinFiveYears	2024
0002034092-24-000001	YES	101	0002034092	Aliya Growth Fund LLC - Series M	1450 BRICKELL AVENUE	SUITE 2600	MIAMI	FL	FLORIDA	33131	305-831-4999	DELAWARE							Limited Liability Company		withinFiveYears	2022
0001894144-24-000001	YES	101	0001894144	Ark CST Holdings, LLC	One Stamford Plaza, 263 Tresser Blvd,	9th Fl	STAMFORD	CT	CONNECTICUT	06901	917-623-4643	DELAWARE							Limited Liability Company		withinFiveYears	2021
0002033194-24-000001	YES	101	0002033194	Aliya Growth Fund LLC - Series L	1450 BRICKELL AVENUE	SUITE 2600	MIAMI	FL	FLORIDA	33131	305-831-4999	DELAWARE							Limited Liability Company		withinFiveYears	2022
0002032963-24-000001	YES	101	0002032963	Aliya Growth Fund LLC - Series K	1450 BRICKELL AVENUE	SUITE 2600	MIAMI	FL	FLORIDA	33131	305-831-4999	DELAWARE							Limited Liability Company		withinFiveYears	2022
0001953478-24-000002	YES	101	0001953478	Aliya Growth Fund LLC - Series J	1450 BRICKELL AVENUE	SUITE 2600	MIAMI	FL	FLORIDA	33131	305-831-4999	DELAWARE							Limited Liability Company		withinFiveYears	2022
0001953479-24-000002	YES	101	0001953479	Aliya Growth Fund LLC - Series I	1450 BRICKELL AVENUE	SUITE 2600	MIAMI	FL	FLORIDA	33131	305-831-4999	DELAWARE							Limited Liability Company		withinFiveYears	2022
0002032774-24-000001	YES	101	0002032774	Aliya Growth Fund LLC - Series H	1450 BRICKELL AVENUE	SUITE 2600	MIAMI	FL	FLORIDA	33131	305-831-4999	DELAWARE							Limited Liability Company		withinFiveYears	2021
0001953480-24-000002	YES	101	0001953480	Aliya Growth Fund LLC - Series G	1450 BRICKELL AVENUE	SUITE 2600	MIAMI	FL	FLORIDA	33131	305-831-4999	DELAWARE							Limited Liability Company		withinFiveYears	2021
0002037452-24-000002	YES	101	0002037452	HE-0911 Fund I, a series of Eli & Friends, LP	119 SOUTH MAIN STREET	SUITE 220	SEATTLE	WA	WASHINGTON	98104	2068016359	DELAWARE				HE-0911 Fund I, a series of Eli and Friends, LP			Limited Partnership		withinFiveYears	2024
0002034190-24-000002	YES	101	0002034190	FU-0813 Fund I, a series of AX-LonEal-Funds, LP	119 SOUTH MAIN STREET	SUITE 220	SEATTLE	WA	WASHINGTON	98104	2068016359	DELAWARE							Limited Partnership		withinFiveYears	2024
0002029209-24-000002	YES	101	0002029209	BR-0607 Fund I, a series of Roll Up Vehicles, LP	119 SOUTH MAIN STREET	SUITE 220	SEATTLE	WA	WASHINGTON	98104	2068016359	DELAWARE							Limited Partnership		withinFiveYears	2024
0002038560-24-000002	YES	101	0002038560	PL-0917 Fund I, a series of Untapped Investing, LP	119 SOUTH MAIN STREET	SUITE 220	SEATTLE	WA	WASHINGTON	98104	2068016359	DELAWARE							Limited Partnership		withinFiveYears	2024
0002033943-24-000002	YES	101	0002033943	MU-0808 Fund I, a series of MV Funds, LP	119 SOUTH MAIN STREET	SUITE 220	SEATTLE	WA	WASHINGTON	98104	2068016359	DELAWARE							Limited Partnership		withinFiveYears	2024
0002035680-24-000002	YES	101	0002035680	TE-0822 Fund I, a series of HyperGuap, LP	119 SOUTH MAIN STREET	SUITE 220	SEATTLE	WA	WASHINGTON	98104	2068016359	DELAWARE							Limited Partnership		withinFiveYears	2024
0002034474-24-000002	YES	101	0002034474	PR-0815 Fund II, a series of MV Funds, LP	119 SOUTH MAIN STREET, SUITE 220		SEATTLE	WA	WASHINGTON	98104	2068016359	DELAWARE							Limited Partnership		withinFiveYears	2024
0002023650-24-000002	YES	101	0002023650	Don't Quit Ventures Fund 1, a series of DQV, LP	119 SOUTH MAIN STREET	SUITE 220	SEATTLE	WA	WASHINGTON	98104	2068016359	DELAWARE							Limited Partnership		withinFiveYears	2024
0001012975-24-000408	YES	101	0002039069	PSP VI SH, LP	65 EAST 55TH STREET		NEW YORK	NY	NEW YORK	10022	646-857-8000	DELAWARE							Limited Partnership		withinFiveYears	2024
0002037915-24-000001	YES	101	0002037915	Sylmar Studios QOF III, LLC	2100 ROSS AVENUE	SUITE 895	DALLAS	TX	TEXAS	75201	562-546-0200	DELAWARE							Limited Liability Company		withinFiveYears	2024
0001755755-24-000080	YES	101	0001755756	VINEBROOK HOMES OPERATING PARTNERSHIP, L.P.	300 CRESCENT COURT	SUITE 700	DALLAS	TX	TEXAS	75201	214-276-6300	DELAWARE							Limited Partnership		overFiveYears	
0000899140-24-001044	YES	101	0001777790	AQ Sunshine Parent, LLC	C/O AQUILINE CAPITAL PARTNERS LLC	535 MADISON AVENUE, 24TH FLOOR	NEW YORK	NY	NEW YORK	10022	212-624-9500	DELAWARE							Limited Liability Company		withinFiveYears	2019
0001755755-24-000078	YES	101	0001755755	VINEBROOK HOMES TRUST, INC.	300 CRESCENT COURT	SUITE 700	DALLAS	TX	TEXAS	75201	214-276-6300	MARYLAND							Corporation		overFiveYears	
0001999077-24-000001	YES	101	0001999077	NINE COUNTY BRANDS, INC.	1510 FASHION ISLAND BLVD.	SUITE 300	SAN MATEO	CA	CALIFORNIA	94404	6505761230	CALIFORNIA							Corporation		overFiveYears	
0002039516-24-000002	YES	101	0002039516	Fund I, a series of Deep Checks Fund, LP	119 SOUTH MAIN STREET	SUITE 220	SEATTLE	WA	WASHINGTON	98104	2068016359	DELAWARE							Limited Partnership		withinFiveYears	2024
0001845139-24-000002	YES	101	0001845139	Applied Impact Robotics Inc.	43837 ROBINDALE CT		ASHBURN	VA	VIRGINIA	20147	7033626365	DELAWARE							Corporation		overFiveYears	
0002039550-24-000001	YES	101	0002039550	T1V Sirius 1-1 A Series of Type One Ventures Growth GP LLC	22619 E PACIFIC COAST HIGHWAY, B350		MALIBU	CA	CALIFORNIA	90265	8184471740	DELAWARE							Limited Liability Company		withinFiveYears	2024
0002037915-24-000001	NO	102	0002037913	Sylmar Studios QOF IV, LLC	2100 ROSS AVENUE	SUITE 895	DALLAS	TX	TEXAS	75201	562-546-0200	DELAWARE							Limited Liability Company		withinFiveYears	2024
0001947019-24-000001	YES	101	0001947019	Camini Capital Partners, LP	218 SPRUCE DR.		MCMURRAY	PA	PENNSYLVANIA	15317	412-320-1446	DELAWARE							Limited Partnership		withinFiveYears	2022
0001710365-24-000001	YES	101	0001710365	SNSTech, LLC	3913 TODD LANE, SUITE 509		AUSTIN	TX	TEXAS	78744	512-501-3800	TEXAS							Limited Liability Company		overFiveYears	
0001924141-24-000002	YES	101	0001924141	Rare Earth Technologies Inc.	12082 Champion Way		Cincinnati	OH	OHIO	45241	(513) 680-4046	DELAWARE							Corporation		withinFiveYears	2021
0001861808-24-000002	YES	101	0001861808	Cascade Investco, LLC	2412 WESTLAKE AVE N STE 4		SEATTLE	WA	WASHINGTON	98109	2066598953	WASHINGTON							Limited Liability Company		withinFiveYears	2020
0001812004-24-000001	YES	101	0001812004	Geltr Inc.	2875 NE 191ST STREET, SUITE 500 PMB 174		AVENTURA	FL	FLORIDA	33180	7868562770	DELAWARE							Corporation		withinFiveYears	2019
0001755755-24-000079	YES	101	0001755756	VINEBROOK HOMES OPERATING PARTNERSHIP, L.P.	300 CRESCENT COURT	SUITE 700	DALLAS	TX	TEXAS	75201	214-276-6300	DELAWARE							Limited Partnership		overFiveYears	
0002039348-24-000003	YES	101	0002039371	Net Lease Private QP REIT XIV, Inc.	C/O AIC NET LEASE MANAGEMENT XIV, L.P.	2600 VIA FORTUNA SUITE 260	AUSTIN	TX	TEXAS	78746	512-476-5009	DELAWARE							Corporation		withinFiveYears	2024
0002039543-24-000001	YES	101	0002039543	Paramount Analytics LLC	10105 E VIA LINDA	STE 103, 230	SCOTTSDALE	AZ	ARIZONA	85258	6233208134	ARIZONA							Limited Liability Company		withinFiveYears	2020
0001596022-24-000001	YES	101	0001596022	INCOME & IMPACT FUND, LLC	13 ELM STREET, SUITE 2		MANCHESTER	MA	MASSACHUSETTS	01944	978-578-4265	DELAWARE	Arjuna Income  & Impact Fund,  LLC			Arjuna Income & Impact Fund, LLC			Limited Liability Company		overFiveYears	
0001755755-24-000077	YES	101	0001755755	VINEBROOK HOMES TRUST, INC.	300 CRESCENT COURT	SUITE 700	DALLAS	TX	TEXAS	75201	214-276-6300	MARYLAND							Corporation		overFiveYears	
0001938992-24-000001	YES	101	0001938992	Castle Pay, Inc.	402 Union Street	Unit 441	Hudson	NY	NEW YORK	12534	4159644845	DELAWARE	Waypoint International, Inc.						Corporation		overFiveYears	
