ACCESSIONNUMBER	INDUSTRYGROUPTYPE	INVESTMENTFUNDTYPE	IS40ACT	REVENUERANGE	AGGREGATENETASSETVALUERANGE	FEDERALEXEMPTIONS_ITEMS_LIST	ISAMENDMENT	PREVIOUSACCESSIONNUMBER	SALE_DATE	YETTOOCCUR	MORETHANONEYEAR	ISEQUITYTYPE	ISDEBTTYPE	ISOPTIONTOACQUIRETYPE	ISSECURITYTOBEACQUIREDTYPE	ISPOOLEDINVESTMENTFUNDTYPE	ISTENANTINCOMMONTYPE	ISMINERALPROPERTYTYPE	ISOTHERTYPE	DESCRIPTIONOFOTHERTYPE	ISBUSINESSCOMBINATIONTRANS	BUSCOMBCLARIFICATIONOFRESP	MINIMUMINVESTMENTACCEPTED	OVER100RECIPIENTFLAG	TOTALOFFERINGAMOUNT	TOTALAMOUNTSOLD	TOTALREMAINING	SALESAMTCLARIFICATIONOFRESP	HASNONACCREDITEDINVESTORS	NUMBERNONACCREDITEDINVESTORS	TOTALNUMBERALREADYINVESTED	SALESCOMM_DOLLARAMOUNT	SALESCOMM_ISESTIMATE	FINDERSFEE_DOLLARAMOUNT	FINDERSFEE_ISESTIMATE	FINDERFEECLARIFICATIONOFRESP	GROSSPROCEEDSUSED_DOLLARAMOUNT	GROSSPROCEEDSUSED_ISESTIMATE	GROSSPROCEEDSUSED_CLAROFRESP	AUTHORIZEDREPRESENTATIVE
0000945621-24-000786	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0000945621-23-000512	2022-10-31		true					true					false		50000		Indefinite	169403708	Indefinite		false		45	0		0			0		The AIFM is entitled to receive a fee for its services, as outlined in the Issuer's offering material.	false
0000945621-24-000785	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0000945621-23-000513	2022-09-30		true					true					false		50000		Indefinite	227405360	Indefinite		false		90	0		0			0		The AIFM is entitled to receive a fee for its services, as outlined in the Issuer's offering material.	false
0001315863-24-000704	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b, 3C, 3C.7	false			true	false	true				true					false		0		Indefinite	0	Indefinite		false		0	0		0			0		Issuer's confidential offering materials fully discuss management fees.	false
0001929524-24-000002	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0001929524-23-000002		true	true					true					false		0		Indefinite	0	Indefinite		false		0	0		0			0			false
0002039593-24-000001	Other Technology			Decline to Disclose		06b	false		2023-01-10		true		true	true							false		0		1505000	1505000	0		false		11	0		0			0			false
0001137439-24-001413	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.1	true	0001567619-23-007338	2009-03-01		true	true				true			true	Limited Partnership Interests	false		2000000		Indefinite	1249482523	Indefinite		false		88	3300000	true	0		The Investment Manager of the Issuer shares a portion of its management fee received from the Issuer with one or more of the Issuer's placement agents.  Such placement agents may receive other fees (e.g., sales loads) payable directly	0		[cont'd from Item 15] to the placement agent (outside the Issuer) in addition to (and not deducted from) investment amounts; the amount of such fees are unknown to the Issuer and the Investment Manager.	false
0002039258-24-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false			true	true					true					false		0		10000000	0	10000000		false		0	0		0			0		Treasure Coast Ventures GP, LLC and its affiliates receive management fees and performance fees, and/or allocations based on capital commitments of limited partners of the Fund.	false
0000919574-24-005721	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.1	true	0000919574-23-005452	2004-04-01		true	true				true					false		100000		Indefinite	4171059	Indefinite		false		8	0	true	0	true		0	true	The Investment Manager is paid customary management fees and non-affiliated Directors are paid customary directors' fees.	true
0001973076-24-000001	Pharmaceuticals			Decline to Disclose		06b	false		2024-09-23		false		true								false		10000		5500000	5205590	294410		false		10	0	true	0	true		0	true		false
0001796878-24-000001	Other Technology			Decline to Disclose		06b	false		2024-05-10		false	true									false		0		9999972	9999972	0		false		19	0		0			0			false
0001315863-24-000703	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b, 3C, 3C.7	false			true	false	true				true					false		0		Indefinite	0	Indefinite		false		0	0		0			0		Issuer's confidential offering materials fully discuss management fees.	false
0001929528-24-000001	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0001929528-23-000003	2022-08-17		true					true					false		0		Indefinite	191400673	Indefinite		false		18	0		0			0			false
0000945621-24-000784	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0000943663-23-000132	2023-09-22		true					true					false		1000000		Indefinite	4000000	Indefinite		false		1	0		0			0			false
0000945621-24-000783	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0000943663-23-000129	2023-11-01		true					true					false		1000000		1750000000	233620000	1516380000	Clarification of Item 11: The General Partner reserves the right to accept capital commitments of a lesser amount.	false		32	0		0			0		The Management Company will receive an annual management fee as outlined in the Issuer's offering materials.	false
0001929527-24-000001	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0001929524-23-000003	2022-08-17		true					true					false		0		Indefinite	46104621	Indefinite		false		3	0		0			0			false
0001012975-24-000412	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0001012975-24-000391	2024-05-06		false					true					false		50000		Indefinite	844258000	Indefinite		false		1359	6517660	true	0			0			false
0000945621-24-000782	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0000943663-23-000131	2023-11-01		true					true					false		1000000		Indefinite	23500000	Indefinite	Clarification of Item 11: The General Partner reserves the right to accept capital commitments of a lesser amount.	false		6	0		0			0			false
0001137439-24-001412	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.7	true	0001567619-23-007342	2024-05-01		false					true					false		250000		Indefinite	12290000	Indefinite		false		54	0		0			0			false
0002039790-24-000001	Other Technology			Decline to Disclose		06b	false		2024-09-17		false	true									false		0		2000000	2000000	0		false		14	0		0			0			false
0002034580-24-000002	Other			No Revenues		06b	true	0002034580-24-000001	2024-07-30		false	true									false		100000		2400000	900000	1500000		true	3	13	0		0			0	true	Acquisition fee of three percent (3%) of the purchase price of the Properties and total renovation budget, which shall be paid at closing of the Properties	false
0000919574-24-005719	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.7	true	0000919574-23-005457		true	true	true				true					false		0		Indefinite	0	Indefinite		false		0	0	true	0	true		0	true	The Investment Manager receives customary management fees.	false
0001703427-24-000001	Biotechnology			Decline to Disclose		06b	false		2024-09-23		false	true									false		0		6999929	6999929	0		false		11	0		0			0			false
0000919574-24-005717	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.7	true	0000919574-23-005455	2024-05-14		true	true				true					false		0		Indefinite	26620000	Indefinite		false		5	0	true	0	true		0	true	The Investment Manager receives customary management fees.	false
0001965535-24-000004	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.1	true	0001965535-24-000002	2023-01-27		false					true					false		0		Indefinite	7240000	Indefinite		false		77	292813	true	0			0		The General Partner or an affiliate of the General Partner may receive payments deemed to be made from the proceeds of the offering including management fees and/or incentive allocations. The amount of such fees cannot be estimated at this time.	false
0001982667-24-000003	Other Technology			Decline to Disclose		06b	false		2024-09-20		false			true							false		0		520000	520000	0	SAFE financing	false		1	0		0			0			false
0002039441-24-000001	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06c, 3C, 3C.7	false		2024-09-20		true					true					false		1000000		250000000	80000000	170000000	We are seeking aggregate commitments of $250,000,000 but may accept more at our own discretion.	false		1	0		0			0	true	Issuer's confidential offering materials fully discuss the management fees payable to Issuer's Investment Manager and the carried interest allocable to issuer's general partner.	false
0000919574-24-005715	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0000919574-23-005497	2021-10-01		true	true				true					false		0		Indefinite	37172000	Indefinite		false		13	0	true	0	true		0	true	The Investment Manager receives customary management fees.	true
0001012975-24-000411	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0001012975-24-000390	2024-05-06		false					true					false		150000		Indefinite	1020581000	Indefinite		false		920	6311815	true	0			0			false
0002035665-24-000001	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b, 3C, 3C.7	false			true	false	true				true					false		0		Indefinite	0	Indefinite		false		0	0		0			0			false
0001960430-24-000002	Other Technology			Decline to Disclose		06b	true	0001567619-23-007241	2022-12-28		true	true									false		0		29999997	11755001	18244996		false		46	0		0			0			false
0002038784-24-000001	Other Technology			Decline to Disclose		06b	false		2024-06-10		false	true			true						false		0		12408547	10908571	1499976		false		33	0		0			0			false
0000919574-24-005713	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0000919574-23-005507	2019-10-01		true	true				true					false		100000		Indefinite	4000000	Indefinite		false		2	0	true	0	true		0	true	The Investment Manager is paid customary management fees and non-affiliated Directors are paid customary directors' fees.	true
0000919574-24-005711	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0000919574-23-005504	2019-10-01		true	true				true					false		0		Indefinite	10802000	Indefinite		false		6	0	true	0	true		0	true	The Investment Manager receives customary management fees.	true
0001875553-24-000002	Manufacturing			Decline to Disclose		06b	true	0001875553-24-000001	2023-06-01		false	true									false		10000		2500000	2500000	0		false		9	0		0			0			false
0000919574-24-005709	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0000919574-23-005491	2011-11-01		true	true				true					false		0		Indefinite	81003000	Indefinite		false		4	0	true	0	true		0	true	The Investment Manager receives customary fixed fees.	false
0002037066-24-000001	Pooled Investment Fund	Venture Capital Fund	false	Not Applicable		06c, 3C, 3C.1, 3C.7	false		2024-09-18		false					true					false		326452206		Indefinite	326452206	Indefinite		false		1	0		0			0	true	An affiliate of the General Partner will receive an invested-capital based fee payable by the Issuer quarterly in advance as specified in the Issuer's partnership agreement.	false
0001971589-24-000001	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b, 3C, 3C.1	true	0001971589-23-000001	2023-10-31		true					true					false		0		Indefinite	1250000	Indefinite		false		13	0		0			0			false
0002014094-24-000002	Pooled Investment Fund	Private Equity Fund	false	No Revenues		06b, 3C, 3C.1	true	0002014094-24-000001		true	true					true					false		15000		2000000	0	2000000		false		0	0	true	0			0			false
0002037486-24-000001	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b, 3C, 3C.7	false			true	false	true				true					false		0		Indefinite	0	Indefinite		false		0	0		0			0			false
0001732312-24-000001	Other Technology			Decline to Disclose		06b	false		2023-12-01		false	true	true	true	true						false		0		10058142	10058142	0		false		50	0		0			0			false
0001813899-24-000001	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.1	true	0001813899-23-000002	2020-08-17		true	true				true					false		100000		Indefinite	146292831	Indefinite		false		7	0		0			0		The Investment Manager of the Issuer, Anabranch Capital Management, LP, is entitled to receive a quarterly management fee equal to a percentage of the net asset value of the Issuer's assets under management.	false
0001813898-24-000001	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.1	true	0001813898-23-000003	2020-08-17		true	true				true					false		0		Indefinite	36040000	Indefinite		false		22	0		0			0		The Investment Manager of the Issuer, Anabranch Capital Management, LP, is entitled to receive a quarterly management fee equal to a percentage of the net asset value of the Issuer's assets under management.	false
0001315863-24-000701	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0001315863-23-000801	2017-06-01		true	true				true					false		0		Indefinite	297650000	Indefinite		false		6	0		0			30000	true	Represents directors' fees. Issuer's confidential offering materials fully discuss the management fee and performance fee paid to the Issuer's investment manager.	false
0001315863-24-000700	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0001315863-23-000802	1997-08-01		true	true				true					false		5000000		Indefinite	2997021470	Indefinite	The minimum investment amount of $5,000,000 may be waived at the discretion of the principals of the general partner.  Sales Amount and Number of Investors reflect cumulative subscriptions since inception.	false		402	0		0			0		The general partner is entitled to a performance allocation and the investment manager is entitled to a management fee.  The performance allocation and the management fee are fully discussed in the Issuer's confidential offering materials.	false
0001315863-24-000699	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0001315863-23-000800	1997-08-01		true					true					false		5000000		Indefinite	3040435277	Indefinite	The minimum investment of $5,000,000 may be waived at the discretion of the principals of the investment manager. Sales Amount and Number of Investors reflect cumulative subscriptions since inception.	false		420	0		0			26000	true	Represents directors' fees. The IM and its affiliate receive management and incentive compensation indirectly from the Issuer, fully discussed in the Issuer's offering materials. Mr. Lynch does not receive any compensation for acting as director.	false
